source_plot_id,plot_code,rr_no,street_no,main_structure_name,location,city_survey_no,city_survey_div,plot_area_sqm,plot_desc,plot_status,plot_active,is_vacant,owner,owner_name,owner_contactno,dept_name,estate_id,div_id,plot_unit_id,ward_id,zone_id,zone_detail_id,plot_customer_code,mcgm_allotted_no,mcgm_plot_no,existing_plot_no,reservation,rrzone2017,mbpt_road_connectivity,schedule_east,schedule_west,schedule_north,schedule_south,pincode,plot_remarks,let_out_id,let_out_name,letout_status,letout_recorded_area_sqm,letout_land_area_sqm,letout_billable_area_sqm,letout_dept_id,letout_from_date,letout_to_date,existing_tenancy_id,existing_tenancy_unit_id,tenancy_mapping_active,tenancy_allotted,existing_tenant_name,existing_current_rent,existing_commercial_rent,existing_g_sec_rate,existing_lease_years,existing_agreement_start_date,existing_agreement_end_date,existing_lac_approval_date,existing_chairman_approval_date,existing_board_approval_date,existing_tamps_approval_date,existing_upfront_premium_flag,existing_upfront_premium_amount,tenancy_area_sqm,tenancy_consumed_fsi,tenancy_recorded_built_up_area_sqm,tenancy_commercial_built_up_area_sqm,tenancy_area_active,tenancy_area_from_date,tenancy_area_to_date,recorded_planning_fsi,recorded_additional_fsi,recorded_fsi_addition,recorded_planning_built_up_area_sqm,crz_applicable,re_develop_applicable,application_tenancy_id,application_status,application_allotted,existing_application_purpose,existing_allotment_basis,existing_application_lease_start_date,existing_application_lease_end_date,existing_tender_number,existing_tender_id,existing_tender_description,existing_application_rate,existing_rate_revision_percent,existing_rate_revision_amount,existing_application_upfront_premium,existing_security_deposit,existing_application_agreement_date,existing_sor_applicable_date,recorded_rr_land_value,rr_land_value_from_date,rr_land_value_to_date,recorded_sor_market_value,sor_market_value_from_date,sor_market_value_to_date,zone_home_rate,zone_non_home_rate,zone_annual_increment,zone_rate_from_date,zone_rate_to_date
8112,205010051,14 AT MANGANESE ORE DEPOT MSR, , , ,145 (part),PAREL SEWRI,1837.99,,A,False,True,True, , , ,11,57,5,,,,20501101, , , ,,,False, , , , ,, ,4619,14 AT MANGANESE ORE DEPOT MSR,A,,,1837.9900,4,,,20501101,5,False,False,,,,,,,,,,,,False,,1837.9900,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20501101,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8124,205010063,GARRAGE NO 3 ATTACHED AFS QTRS, , , ,396/145,PAREL SEWRI,35.67,,A,False,True,True, , , ,11,57,5,,,,20501204, , , ,,,False, , , , ,, ,4631,GARRAGE NO 3 ATTACHED AFS QTRS,A,,,35.6700,4,,,20501204,5,False,False,,,,,,,,,,,,False,,35.6700,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20501204,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8125,205010064,26 ADJ.TO GARAGE 3 AT AFS QTRS, , , ,396/145,PAREL SEWRI,68.28,,A,False,True,True, , , ,11,57,5,,,,20501205, , , ,,,False, , , , ,, ,4632,26 ADJ.TO GARAGE 3 AT AFS QTRS,A,,,68.2800,4,,,20501205,5,False,False,,,,,,,,,,,,False,,68.2800,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20501205,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8126,205010065,GARRAGE 1 SOUTH OF EX.AFS.QTR., , , ,396/145,PAREL SEWRI,35.67,,A,False,True,True, , , ,11,57,5,,,,20501206, , , ,,,False, , , , ,, ,4633,GARRAGE 1 SOUTH OF EX.AFS.QTR.,A,,,35.6700,4,,,20501206,5,False,False,,,,,,,,,,,,False,,35.6700,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20501206,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8128,205010067,27 SEWREE TIMBER POND, , , ,145 (part),PAREL SEWRI,543.48,,A,False,True,True, , , ,11,57,5,,,,20501211, , , ,,,False, , , , ,, ,4635,27 SEWREE TIMBER POND,A,,,543.4800,4,,,20501211,5,False,False,,,,,,,,,,,,False,,543.4800,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20501211,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8129,205010068,120 NEW PLOT 28, , , ,145 (part),PAREL SEWRI,429.86,,A,False,True,True, , , ,11,57,5,,,,20501212, , , ,,,False, , , , ,, ,4636,120 NEW PLOT 28,A,,,429.8600,4,,,20501212,5,False,False,,,,,,,,,,,,False,,429.8600,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20501212,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8251,205020001,OLD R R NO 876, , , ,S No. 21 & 166,,283952.94,,A,False,True,True, , , ,12,57,5,,,,20502220, , , ,,,False, , , , ,, ,4757,OLD R R NO 876,A,,,283952.9400,4,,,20502220,5,False,False,,,,,,,,,,,,False,,283952.9400,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20502220,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
5478,206010021,21,,,MAZGAON TANK BUNDER,19/671,MAZGAON,70.61,,A,False,True,True,,,,14,57,6,5,,,"20601117
",,,,,,False,PLOT NO.22 FML,PLOT NO.20,PLOT NO.19,Ghorupdeo Cross Road No.1,400010,,2684,21,A,67.38 ,,70.6100,4,1967-11-01,,20601117,6,True,True,,,,,,,,,,,,False,,67.3800,1.0000,0.0000,0.0000,True,1967-11-01,,,,,,,,20601117,APPROVED,True,Factory & Storage Of Non Hazardous Goods,,1967-11-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
5481,206010024,26,,, MAZGAON TANK BUNDER,26/671,MAZGAON,127.18,,A,False,True,True,,,,14,57,6,5,,,"20601121
",,,,,,False,Ghorupdeao Cross Road  No 3,PLOT NO.25,PT PASSAGE,PLOT NO.27,400010,,2687,26,A,,,127.1800,4,,,20601121,6,True,True,,,,,,,,,,,,False,,127.1800,1.4100,0.0000,0.0000,True,1873-01-01,,,,,,,,20601121,APPROVED,True,storage of non-hazardous goods & office in connection therewith,,1965-03-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
5483,206010026,29,,, MAZGAON TANK BUNDER,26/671,MAZGAON,178.75,,A,False,True,True,,,,14,57,6,5,,,"20601127
",,,,,,False,Ghorupdeao Cross Road  No 3,PLOT NO.39,PLOT NO.28,PLOT NO.30,400010,,2689,29,A,,,178.7500,4,,,20601127,6,True,True,,,,,,,,,,,,False,,178.7500,1.1400,0.0000,0.0000,True,1873-01-01,,,,,,,,20601127,APPROVED,True,storage of non-hazardous goods & office in connection therewith,,1961-11-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
5485,206010028,31,,, MAZGAON TANK BUNDER,26/671,MAZGAON,66.61,,A,False,True,True,,,,14,57,6,5,,,"20601129
",,,,,,False,Ghorupdeao Cross Road  No 3,PLOT NO.39,PLOT NO.30,PLOT NO.32,400010,,2691,31,A,,,66.6100,4,,,20601129,6,True,True,,,,,,,,,,,,False,,66.6100,1.1500,0.0000,0.0000,True,1873-01-01,,,,,,,,20601129,APPROVED,True,,Other,1968-04-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
5486,206010029,32,,,MAZGAON TANK BUNDER,28/671,MAZGAON,136.85,,A,False,True,True,,,,14,57,6,5,,,"20601130
",,,,,,False,Ghorupdeao Cross Road  No 3,PLOT NO.37,PLOT NO.31,PLOT NO.33,400010,,2692,32,A,,,136.8500,4,,,20601130,6,True,True,,,,,,,,,,,,False,,136.8500,0.7600,0.0000,0.0000,True,1873-01-01,,,,,,,,20601130,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1966-02-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
5490,206010033,36,,, MAZGAON TANK BUNDER,26/671,MAZGAON,49.80,,A,False,True,True,,,,14,57,6,5,,,"20601134
",,,,,,False,PLOT NO.33,GHORUPDEO ROAD,PLOT NO.37,PLOT NO.35,400010,,2696,36,A,,,49.8000,4,,,20601134,6,True,True,,,,,,,,,,,,False,,49.8000,1.2200,0.0000,0.0000,True,1873-01-01,,,,,,,,20601134,APPROVED,True,storage of non-hazardous goods & office in connection therewith,,1968-07-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
5503,206010046,55,,, MAZGAON TANK BUNDER,18/671,MAZGAON,84.54,,A,False,True,True,,,,14,57,6,5,,,"20601209
",,,,,,False,PLOT NO.54 FML,PLOT NO.56,PLOT NO.48 FML,Ghorupdeo Cross Road No.1,400010,,2709,55,A,,,84.5400,4,,,20601209,6,True,True,,,,,,,,,,,,False,,84.5400,2.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20601209,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1964-09-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
5522,206010061,92,,,MAZGAON TANK BUNDER,632,MAZGAON,184.41,,A,False,True,True,,,,14,57,6,5,,,"20601234
",,,,,,False,REAY ROAD,PLOT NO.91,B.P.T ROAD,PLOT NO.93,400010,,2727,92,A,,,184.4100,4,,,20601234,6,True,True,,,,,,,,,,,,False,,184.4100,0.9600,0.0000,0.0000,True,1873-01-01,,,,,,,,20601234,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1975-02-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
5544,206010082,120,,, MAZGAON TANK BUNDER,3/630,MAZGAON,581.29,,A,False,True,True,,,,14,57,6,5,,,"20601311
",,,,,,True,PLOT NO.121 FML,PLOT NO.119 FML,ROAD,ROAD,400010,,2748,120,A,,,581.2900,4,,,20601311,6,True,True,,,,,,,,,,,,False,,581.2900,0.9800,0.0000,0.0000,True,1873-01-01,,,,,,,,20601311,APPROVED,True,,Other,1968-10-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
5545,206010083,121,,, MAZGAON TANK BUNDER,3/630,MAZGAON,411.37,,A,False,True,True,,,,14,57,6,5,,,"20601312
",,,,,,False,PLOT NO.122 & 123,PLOT NO.120,ROAD,ROAD,400010,,5375,121,A,,,,4,,,20601312,6,True,True,,,,,,,,,,,,False,384.00,,,,,,,,,,,,,,20601312,APPROVED,True,,Other,1973-08-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
5547,206010085,124,,,MAZGAON TANK BUNDER,533,MAZGAON,734.58,,A,False,True,True,,,,14,57,6,5,,,"20601315
",,,,,,True,ROAD,B.P.T BOUNDARY,ROAD,PT PASSAGE,400010,,5376,124,A,,,,4,,,20601315,6,True,True,,,,,,,,,,,,False,385.00,,,,,,,,,,,,,,20601315,APPROVED,True,,Other,1961-08-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7575,206010089,R R NO 1927,,Private Structure,,14/671,MAZAGAON,748.61,,A,False,True,True,,,,14,57,6,,,,20601106,,,,,,False,,,,,,,2788,R R NO 1927,A,,,748.6100,4,,,20601106,6,False,False,,,,,,,,,,,,False,,748.6100,0.8900,0.0000,0.0000,True,1873-01-01,,,,,,,,20601106,APPROVED,False,,Other,1959-01-10,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8000,206010124,24, , , ,671 (Part),MAZGAON,1331.67,,A,False,True,True, , , ,14,57,6,,,,20601119, , , ,,,False, , , , ,, ,5454,24,A,,,,4,,,20601119,6,False,False,,,,,,,,,,,,False,113.00,,,,,,,,,,,,,,20601119,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8005,206010129,100, , , ,630 (Part),MAZGAON,247.12,,A,False,True,True, , , ,14,57,6,,,,20601242, , , ,,,False, , , , ,, ,4512,100,A,,,247.1200,4,,,20601242,6,False,False,,,,,,,,,,,,False,,247.1200,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20601242,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8006,206010130,RR NO 2005, , , ,862,MAZGAON,327.67,,A,False,True,True, , , ,14,57,6,,,,20601317, , , ,,,False, , , , ,, ,4513,RR NO 2005,A,,,327.6700,4,,,20601317,6,False,False,,,,,,,,,,,,False,,327.6700,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20601317,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7947,206020006,60    (OPEN STRIP), , , ,727,MAZGAON,21.95,,A,False,True,True, , , ,15,57,6,,,,20602103, , , ,,,False, , , , ,, ,4461,60    (OPEN STRIP),A,,,21.9500,4,,,20602103,6,False,False,,,,,,,,,,,,False,,21.9500,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20602103,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
5470,207010048,5,,,MAZGAON RECLAMATION (NORTH),1,MAZAGAON,118.36,,A,False,True,True,,,,16,57,7,5,,,"20701109
",,,,,,False,MAGAZINE STREET,PLOT NO.4 & THE BOMBAY BURMA TDG.CORPTN.LTD.,PT PASSAGE,MAGAZINE STREET,400010,,5370,5,A,,,,4,,,20701109,7,True,True,,,,,,,,,,,,False,407.00,,,,,,,,,,,,,,20701109,APPROVED,True,Lorry weigh bridge & office in connection therewith,Other,1968-10-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
5473,207010051,12,,,MAZGAON RECLAMATION (NORTH),1,MAZGAON,810.76,,A,False,True,True,,,,16,57,7,5,,,"20701114
",,,,,,True,ROAD,PANTHON BUNDER WHARF,PLOT NO.11,ROAD,400010,,2679,12,A,,,810.7600,4,,,20701114,7,True,True,,,,,,,,,,,,False,,810.7600,1.1300,0.0000,0.0000,True,1873-01-01,,,,,,,,20701114,APPROVED,True,,,1972-06-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7637,207010076,203 & 210,,Private Structure,,1,MAZAGAON,213.49,,A,False,True,True,,,,16,57,7,,,,20701129,,,,,,False,,,,,,,5403,203 & 210,A,,,,4,,,20701129,7,True,True,,,,,,,,,,,,False,411.00,,,,,,,,,,,,,,20701129,APPROVED,True,,,1960-12-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7648,207010087,220 QUAY STREET,,Private Structure,,1,MAZAGAON,150.39,,A,False,True,True,,,,16,57,7,,,,20701143,,,,,,False,,,,,,,2861,220 QUAY STREET,A,,,150.3900,4,,,20701143,7,True,True,,,,,,,,,,,,False,,150.3900,1.9400,0.0000,0.0000,True,1873-01-01,,,,,,,,20701143,APPROVED,True,,Other,1970-09-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7695,207010134,R R 2004,,Private Structure,,170,MAZAGAON,5499.30,,A,False,True,True,,,,16,57,7,,,,20701339,,,,,,False,,,,,,,5260,R R 2004,A,,,,4,,,20701339,7,True,True,,,,,,,,,,,,False,213.00,,,,,,,,,,,,,,20701339,APPROVED,True,,Other,1960-11-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7701,207010140,328 SUPPLY OF RR 2004,,Private Structure,,169/1,MAZAGAON,90.67,,A,False,True,True,,,,16,57,7,,,,20701348,,,,,,False,,,,,,,2914,328 SUPPLY OF RR 2004,A,,,90.6700,4,,,20701348,7,True,True,,,,,,,,,,,,False,,90.6700,0.4200,0.0000,0.0000,True,1873-01-01,,,,,,,,20701348,APPROVED,True,"Petrol & oil, diesel pumps, service station, weigh bridge & other purposes connected with motor trade",Other,1973-06-15,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7711,207010150,334,,Open Plot,,631,MAZAGAON,66.61,,A,False,True,True,,,,16,57,7,,,,20701410,,,,,,False,,,,,,,6059,"L.F FOR OFFICE SPACE IN MARATHA MANDIR BLDG.
",A,,,,4,,,31209104,12,True,True,,,,,,,,,,,,False,,180.6200,0.0000,0.0000,0.0000,True,2004-02-01,,,,,,,,31209104,APPROVED,True,,Other,2004-09-13,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8007,207010151,R R 1950, , , ,1 (Part),MAZGAON,3234.32,,A,False,True,True, , , ,16,57,7,,,,20701139, , , ,,,False, , , , ,, ,5455,R R 1950,A,,,,4,,,20701139,7,False,False,,,,,,,,,,,,False,166.00,,,,,,,,,,,,,,20701139,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8008,207010152,219 QUAY STREET, , , ,1 (Part),MAZGAON,330.96,,A,False,True,True, , , ,16,57,7,,,,20701142, , , ,,,False, , , , ,, ,4515,219 QUAY STREET,A,,,330.9600,4,,,20701142,7,False,False,,,,,,,,,,,,False,,330.9600,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20701142,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8009,207010153,228 QUAY RD, , , ,1 (Part),MAZGAON,132.85,,A,False,True,True, , , ,16,57,7,,,,20701150, , , ,,,False, , , , ,, ,4516,228 QUAY RD,A,,,132.8500,4,,,20701150,7,False,False,,,,,,,,,,,,False,,132.8500,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20701150,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8010,207010154,278, , , ,1/155 (Part),MAZGAON,244.06,,A,False,True,True, , , ,16,57,7,,,,20701249, , , ,,,False, , , , ,, ,4517,278,A,,,244.0600,4,,,20701249,7,False,False,,,,,,,,,,,,False,,244.0600,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20701249,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8011,207010155,294 B, , , ,1 (Part),MAZGAON,38.65,,A,False,True,True, , , ,16,57,7,,,,20701317, , , ,,,False, , , , ,, ,4518,294 B,A,,,38.6500,4,,,20701317,7,False,False,,,,,,,,,,,,False,,38.6500,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20701317,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
3695,208010030,187A/1,,,MAZGAON RECLAMATION (SOUTH),1/134A,MAZGAON,4.83,,A,False,True,True,,,,17,57,8,5,,,"20801429
",,,,,,False,Plot No.195 & RR No.2008,Quay Street,Plot No.186,Plot No.187-B,400010,,1094,187A/1,A,,,4.8300,4,,,20801429,8,True,True,,,,,,,,,,,,False,,4.8300,0.3800,0.0000,0.0000,True,1873-01-01,,,,,,,,20801429,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1945-10-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4032,208010059,32 AT PANTON BUNDER,,,MAZGAON RECLAMATION (SOUTH),1/210,MAZGAON,258.55,,A,False,True,True,,,,17,57,8,5,,,"20801115
",,,,,,False,RR No.2019 & Plot No.31,Link Road,Plot No.22,Plot No.40-A,400010,,1173,32 AT PANTON BUNDER,A,,,258.5500,4,,,20801115,8,False,False,,,,,,,,,,,,False,,258.5500,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20801115,APPROVED,False,storage of non-hazardous goods & office in connection therewith,Other,1961-02-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
5509,208010097,62,,,MAZGAON RECLAMATION (SOUTH),1,MAZGAON,412.30,,A,False,True,True,,,,17,57,8,5,,,"20801149
",,,,,,False,PLOT NO.63,PLOT NO.61-A FML,PLOT NO.61C FML & 61B,1ST CROSS STREET,400010,,2714,62,A,,,412.3000,4,,,20801149,8,True,True,,,,,,,,,,,,False,,412.3000,0.4100,0.0000,0.0000,True,1873-01-01,,,,,,,,20801149,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1963-08-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7712,208010099,RRNO 2017 AT MAGAZINE STREET,,Private Structure,,1/210,MAZAGAON,2789.32,,A,False,True,True,,,,17,57,8,,,,20801114,,,,,,False,,,,,,,5265,RRNO 2017 AT MAGAZINE STREET,A,,,,4,,,20801114,8,False,False,,,,,,,,,,,,False,228.00,,,,,,,,,,,,,,20801114,APPROVED,False,,,1961-03-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7776,208010163,118 KASSARA STREET,,Private Structure,,1,MAZAGAON,55.18,,A,False,True,True,,,,17,57,8,,,,20801305,,,,,,False,,,,,,,2989,118 KASSARA STREET,A,,,55.1800,4,,,20801305,8,True,True,,,,,,,,,,,,False,,55.1800,1.8900,0.0000,0.0000,True,1873-01-01,,,,,,,,20801305,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1958-04-18,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7779,208010166,121 KASSARA STREET,,Private Structure,,1,MAZAGAON,113.71,,A,False,True,True,,,,17,57,8,,,,20801308,,,,,,False,,,,,,,2992,121 KASSARA STREET,A,,,113.7100,4,,,20801308,8,True,True,,,,,,,,,,,,False,,113.7100,1.2300,0.0000,0.0000,True,1873-01-01,,,,,,,,20801308,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1977-05-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7804,208010191,148 QUAY STREET,,Private Structure,,1,MAZAGAON,146.42,,A,False,True,True,,,,17,57,8,,,,20801336,,,,,,False,,,,,,,3017,148 QUAY STREET,A,,,146.4200,4,,,20801336,8,True,True,,,,,,,,,,,,False,,146.4200,1.6200,0.0000,0.0000,True,1873-01-01,,,,,,,,20801336,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1972-11-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7816,208010203,161,,Private Structure,,1/243,MAZAGAON,153.85,,A,False,True,True,,,,17,57,8,,,,20801349,,,,,,False,,,,,,,3029,161,A,,,153.8500,4,,,20801349,8,True,True,,,,,,,,,,,,False,,153.8500,2.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20801349,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1961-08-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7823,208010210,COMPT 1&2,,Mb.P.T. Structure,,883,MAZAGAON,102.01,,A,False,True,True,,,,17,57,8,,,,20801447,,,,,,False,,,,,,,3036,COMPT 1&2,A,,,102.0100,4,,,10104910,1,True,True,,,,,,,,,,,,False,,,,,,,,,,,,,,,10104910,APPROVED,True,,,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8015,208010291, 46 MAGAZINE STREET, , , ,1 (Part),MAZGAON,350.06,,A,False,True,True, , , ,17,57,8,,,,20801130, , , ,,,False, , , , ,, ,4522,46 MAGAZINE STREET,A,,,350.0600,4,,,20801130,8,False,False,,,,,,,,,,,,False,,350.0600,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20801130,APPROVED,False,,,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8017,208010293, COMPTT 3, , , ,883,MAZGAON,9.29,,A,False,True,True, , , ,17,57,8,,,,20801448, , , ,,,False, , , , ,, ,4524, COMPTT 3,A,,,9.2900,4,,,20801448,8,False,False,,,,,,,,,,,,False,,9.2900,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20801448,APPROVED,False,,,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8019,208010295,215, , , ,882,MAZGAON,154.03,,A,False,True,True, , , ,17,57,8,,,,20801501, , , ,,,False, , , , ,, ,4526,215,A,,,154.0300,4,,,20801501,8,False,False,,,,,,,,,,,,False,,154.0300,1.0000,0.0000,0.0000,True,2010-08-10,,,,,,,,20801501,APPROVED,False,,,1962-10-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7904,208020001,SHOP 4 BPT CHAWL WADI BUNDER,,Mb.P.T. Structure,,75,MAZAGAON,20.81,,A,False,True,True,,,,18,57,8,,,,20802101,,,,,,False,,,,,,,3117,SHOP 4 BPT CHAWL WADI BUNDER,A,,,20.8100,4,,,20802101,8,True,True,,,,,,,,,,,,False,,20.8100,1.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20802101,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1959-09-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7905,208020002,SHOP 5 WADI BR BPT CHAWL,,Mb.P.T. Structure,,75,MAZAGAON,17.84,,A,False,True,True,,,,18,57,8,,,,20802102,,,,,,False,,,,,,,3118,SHOP 5 WADI BR BPT CHAWL,A,,,17.8400,4,,,20802102,8,True,True,,,,,,,,,,,,False,,17.8400,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20802102,APPROVED,True,,,1975-08-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7906,208020003,STALL NO 5 BPT CHAWL WADI BUND,,Mb.P.T. Structure,,76,MAZAGAON,1.49,,A,False,True,True,,,,18,57,8,,,,20802103,,,,,,False,,,,,,,3119,STALL NO 5 BPT CHAWL WADI BUND,A,,,1.4900,4,,,20802103,8,True,True,,,,,,,,,,,,False,,1.4900,1.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20802103,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1966-07-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7907,208020004,STALL NO.6 BPT WADI BUNDER,,Mb.P.T. Structure,,76,MAZAGAON,1.49,,A,False,True,True,,,,18,57,8,,,,20802104,,,,,,False,,,,,,,3120,STALL NO.6 BPT WADI BUNDER,A,,,1.4900,4,,,20802104,8,True,True,,,,,,,,,,,,False,,1.4900,1.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20802104,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1959-02-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7908,208020005,STALL 8 BPT CHAWL WADI BUNDER,,Mb.P.T. Structure,,75,MAZAGAON,1.49,,A,False,True,True,,,,18,57,8,,,,20802105,,,,,,False,,,,,,,3121,STALL 8 BPT CHAWL WADI BUNDER,A,,,1.4900,4,,,20802105,8,True,True,,,,,,,,,,,,False,,1.4900,1.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20802105,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1953-01-27,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7909,208020006,STALL 11 BPT CHAWL WADI BR,,Mb.P.T. Structure,, , ,1.49,,A,False,True,True,,,,18,57,8,,,,20802106,,,,,,False,,,,,,,3122,STALL 11 BPT CHAWL WADI BR,A,,,1.4900,4,,,20802106,8,True,True,,,,,,,,,,,,False,,1.4900,1.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20802106,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1953-08-13,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7910,208020007,STALL 12 BPT WADI BR CHAWL,,Mb.P.T. Structure,, , ,1.49,,A,False,True,True,,,,18,57,8,,,,20802107,,,,,,False,,,,,,,3123,STALL 12 BPT WADI BR CHAWL,A,,,1.4900,4,,,20802107,8,True,True,,,,,,,,,,,,False,,1.4900,1.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,20802107,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1957-10-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
