source_plot_id,plot_code,let_out_id,let_out_name,letout_status,tenancy_mapping_id,tenancy_id,unit_id,company_name,is_active,is_alloted,current_rent,current_rent_commercial,home_rate,non_home_rate,g_secrate,long_lease_years,agreement_start_date,agreement_end_date,lac_approval_date,chairman_approval_date,board_approval_date,tamps_approval_date,commencement_date,termination_date,is_upfront_premimum,upfront_premimum_amount,is_service_charge_applicable,percent_rate_revision,amount_rate_revision,update_timestamp
8180,310010238,4687,PORTION OF PLOT 162,A,119,31001525,10,,False,False,,,,,,,,,,,,,,,False,,False,,,2022-05-31 11:43:37.247000
8181,310010239,4688,POPRTION OF PLOT 162,A,120,31001526,10,,False,False,,,,,,,,,,,,,,,False,,False,,,2022-05-31 11:43:37.247000
8183,310010241,4690,164,A,122,31001532,10,,False,False,,,,,,,,,,,,,,,False,,False,,,2022-05-31 11:43:37.247000
8184,310010242,4691,170-A,A,123,31001549,10,,False,False,,,,,,,,,,,,,,,False,,False,4.00,,2022-05-31 11:43:37.247000
8247,310010243,4753,OIDRR1589,A,190,31001221,10,,False,False,,,,,,,,,,,,,,,False,,False,4.00,,2022-05-31 11:43:37.247000
8248,310010244,4754,OLD RR NO 1143,A,191,31001402,10,,False,False,,,,,,,,,,,,,,,False,,False,,,2022-05-31 11:43:37.247000
7986,311010065,4493,13/PART OF GARDEN PLOT C,A,3342,31101136,11,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
7987,311010066,4494,12 PART OF GARDEN PLOT C,A,3343,31101137,11,,False,False,,,,,,,,,,,,,,,False,,False,,,2022-05-31 11:43:37.247000
7989,311010068,4496,BEHIND STRAND HOUSE,A,3345,31101238,11,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
4539,311020026,1710,OLD R R NO 2082,A,1558,31102139,11,,True,True,,,,,,,,,,,,,,,False,,False,,,2023-12-21 12:52:25.643000
7991,311020118,4498,R R 1925,A,3347,31102227,11,,False,False,,,,,,,,,,,,,,,False,,False,4.00,,2022-05-31 11:43:37.247000
7992,311020119,4499,BPORTION OF OLD R.R.1768,A,3348,31102239,11,,False,False,,,,,,,,,,,,,,,False,,False,4.00,,2022-05-31 11:43:37.247000
4213,312020004,1233,26,A,1082,31202144,12,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:45:27.161000
4215,312020006,1235,36,A,1084,31202220,12,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:45:27.161000
4332,312020017,1482,26B,A,1332,31202146,12,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:45:27.161000
4358,312020030,1504,36 C/C,A,1353,31202209,12,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:45:27.161000
4458,312020037,1600,GDN NO 158,A,1450,31202140,12,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:45:27.161000
4463,312020040,4412,GODOWN NO 162,A,3260,31202139,12,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
4463,312020040,5438,GODOWN NO 162,A,3888,31202139,12,,False,False,,,,,,,,,,,,,,,False,308.00,True,,,2022-05-31 11:43:37.247000
4463,312020040,5439,GODOWN NO 162,A,3889,31202139,12,,False,False,,,,,,,,,,,,,,,False,481.00,True,,,2022-05-31 11:43:37.247000
4586,312020048,1758,OLD RR 1773,A,1607,31202128,12,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:45:27.161000
4586,312020048,5094,OLD RR 1773,A,3539,31202128,12,,True,True,,,,,,,,,,,,,,,False,307.00,True,4.00,,2025-10-01 10:45:27.161000
4586,312020048,5337,OLD RR 1773,A,3789,31202128,12,,True,True,,,,,,,,,,,,,,,False,480.00,True,4.00,,2025-10-01 10:45:27.161000
4613,312020052,1783,EAST GROUND FLOOR ROOM P T 161,A,1631,31202147,12,,False,True,,,,,,,,,,,,,,,False,,True,4.00,,2022-11-28 14:23:54.990000
4613,312020052,5095,EAST GROUND FLOOR ROOM P T 161,A,3540,31202147,12,,True,True,,,,,,,,,,,,,,,False,310.00,True,,,2022-11-28 14:23:54.990000
4613,312020052,5338,EAST GROUND FLOOR ROOM P T 161,A,3790,31202147,12,,True,True,,,,,,,,,,,,,,,False,483.00,True,,,2022-11-28 14:23:54.990000
4883,312020064,2045,RR NO.1455,A,1894,31202226,12,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
7955,312020076,4466,LAND ADJ TO GO DOWN NO 169,A,3315,31202130,12,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
7957,312020078,4468,15 ML 46,A,3317,31202150,12,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
7958,312020079,4469,36 D 2,A,3318,31202205,12,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
7959,312020080,4470,36 D 3,A,3319,31202206,12,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
7961,312020082,4472,36 C/E,A,3321,31202211,12,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
7964,312020085,4475,36 B/A,A,3324,31202214,12,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
7966,312020087,4477,45,A,3326,31202229,12,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8193,312020089,4699,OLD R.R.NO.1861,A,131,31202102,12,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
7968,312030004,3162,66,A,4066,20501960,5,,True,True,,,,,,,,,,,,,,,False,,True,,,2023-12-01 15:47:58.849000
7968,312030004,3162,66,A,3047,31203326,12,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:45:27.161000
7969,312030005,4479,65,A,3328,31203327,12,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
4687,312050025,4425,R R 647,A,3273,31205102,12,,False,False,,,,,,,,,,,,,,,False,,False,4.00,,2022-05-31 11:43:37.247000
5434,413040217,2593,PART OF 10/8,A,2441,41304404,13,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:49:41.975000
5434,413040217,2594,PART OF 10/8,A,2442,41304405,13,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:49:41.975000
5434,413040217,2595,PART OF 10/8,A,2443,41304406,13,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:49:41.975000
5434,413040217,2596,PART OF 10/8,A,2444,41304407,13,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:49:41.975000
5434,413040217,5146,PART OF 10/8,A,3593,41304407,13,,True,True,,,,,,,,,,,,,,,False,327.00,True,4.00,,2025-10-01 10:49:41.975000
5434,413040217,5361,PART OF 10/8,A,3813,41304407,13,,True,True,,,,,,,,,,,,,,,False,537.00,True,4.00,,2025-10-01 10:49:41.975000
8024,413040221,4531,35B/1,A,3470,41304130,13,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
5180,413050061,2324,261/15,A,2173,41305137,13,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
5185,413050065,2328,266/15,A,2177,41305139,13,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
5185,413050065,5122,266/15,A,3570,41305139,13,,False,False,,,,,,,,,,,,,,,False,335.00,True,4.00,,2022-05-31 11:43:37.247000
8032,413050112,4539,228/6,A,3499,41305113,13,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8033,413050113,4540,239/1A,A,3500,41305121,13,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8034,413050114,4541,310/19,A,3502,41305230,13,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
8035,413050115,4542,235B/7,A,3503,41305241,13,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
4940,413060008,2098,318,A,1947,41306213,13,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:49:41.975000
5250,413060034,2392,319/A,A,2241,41306221,13,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:49:41.975000
5342,413060053,2480,M/s B.Pinto,A,2329,41306129,13,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:49:41.975000
5342,413060053,5135,62/C,A,3582,41306129,13,,True,True,,,,,,,,,,,,,,,False,342.00,True,4.00,,2025-10-01 10:49:41.975000
8036,413060069,4543,21/A,A,3363,41306112,13,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
8037,413060070,4544,22/A,A,3364,41306113,13,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
8038,413060071,4545,103/F,A,3365,41306145,13,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
8039,413060072,4546,104/F,A,3366,41306147,13,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
8041,413060074,4548,91/E,A,3368,41306207,13,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
8042,413060075,4549,324A/B,A,3369,41306224,13,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
4992,413080004,4431,12/D,A,3280,41308110,13,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
5317,413080048,2457,55/A,A,2306,41308204,13,,True,True,,,,,,,,,,,,,,,False,,True,,,2023-12-18 12:20:01.874000
4927,414040004,2085,13,A,1934,41404102,14,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 11:19:59.124000
7974,414040014,4482,12,A,3331,41404101,14,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
4916,414130002,2074,3,A,1924,41413103,14,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 11:19:59.124000
4918,414130004,2076,5,A,1925,41413102,14,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 11:19:59.124000
4919,414130005,2077,6,A,1926,41413125,14,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 11:19:59.124000
4933,414130015,2091,29,A,1940,41413112,14,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 11:19:59.124000
5427,414140001,4457,LAND AT BI,A,3306,41414102,14,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
